taxonID,isMarine,isFreshwater,isTerrestrial
alien_species_cyprus:taxon:2e4eb9ebed09f78be6f0d1ef726361ea,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:2e64b4390b754454e49836a883c5d50d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2e7ac75fe6cda851f51df635c770473e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2e96b676bcb4eae79a43cbf92fdabb91,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2e9817e109543ad1deeccc3466a7e32a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2f31e2c8ad7894c37575466da01707a2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2fbd2a1a8e0080e0bef99f7b1f07766c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:2fd85da4d4668dbbd1ec5ea5c7cee7ed,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:30033c062432a5043b98c77265f9f687,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:303a8aa1fd57befc5f2c3e297c00e7a6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3054fb94ec7063155219d5c140f12b5d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3064128a6e5c29ad5dec8231cef27708,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3085ded7b190108be041bc7321708056,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:30c865428628b55b4c194e8feb529201,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:30f5fb254e70820f9ca0589cddc047a2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:311b9a100a60a942ffcfeddac629541d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:316cf307d4fbc375790ebe5ccea51d2d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:31c7c669dd9496c0f39299b5dfe3d25a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:31cf828c0e8727e0cb7f0389cd50dc13,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:31fc6e6ca4161059e82ed5ad365d7290,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3203d75da9632b362abc9bb848df7632,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:32098b47b301dd0f9d764052e1445c4c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:32137fe4095fc347a6b51003463c9353,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3278746857c3f853cc0f65f670a6d07a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:32d79575fdd275826368ce9c5bab0a61,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:32d9d698c9ccc2f1ca379bc3a304816d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:33072c540ccfc8debc7338bb14a5c1ea,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:33084f9a5e3c44b3626b827a231f934a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:335777362fafdaccda5abadb893865b3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:33b4c3de575eb1debb7db88cfd864d6f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:33ca67006b1a572632f34df9f86d3d55,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:340359c79c009eeac17e6a5a6dff9f5f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3423e6aa9a496d1de07a6e970d777041,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:342e905bf6453887dd5a5c5113ceed5a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3442b72bc566dd9c9897fc895200ef46,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:34660e20648a848fd09aa19de7fb132e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3472290b3f9ac9433524d5a432d6c40a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:349eb085dfffed8aef10f38111ad021e,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:34d34d889a9439e1c7dd9b701dfaa5b5,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:34ea3803fcaaaffe27dd5992864ec6d3,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:3537487e8ab5bb7165394a5639c8f088,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:357c01644e2195087675b08d809abcc5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:362fba5da9668be421f085f2a6fdb6b1,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:367dc84e4c2724e05e7ce720f4235dff,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:36aec9c70a622fedce5492a49326c2c9,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:36d133e4e7cab095e961d98f3bf96952,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:371ef14f69ecf8868bc0e9f0f359bb65,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3758bc4ea26454781150ae07badfabec,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:37b76cacf3205a50f274098870f8cc93,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:37d903742177eb66a4b5d47e8cb2a6ba,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:381bb05ccf7c58075dbae67555bbe92e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:382684773ba2e015a200765ae7a8d2a3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:382ae98e262d6842708332e0329adab9,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:384e6f99c3a9a9e56a948323536568e6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:38623ecb7fea2fa2b05f27fcf004aa73,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:38d1f04cccd4a58db568123a8a1f897d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:38d8348c2957cd4ca52e47412e1e1b1f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:393a28a1a3a8745f8517c14359a95df6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3956178032f3970e561e1be4e9d6556b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:39791e31eef6b003238dd5eb8b80615d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3980b13f38ef3fcb6159e958c67c80aa,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:39a9f31497ad14978372b55ac5084c16,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:39e4de061576fe410add29dd82c60d0d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:3a11869f1dd1f04ad5237763de53d480,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3a23bc510f5e47fb354824224f7d5e39,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3a77905089b4c28aba2018cc42033399,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3a9bc379262ddabb220f760ec5aefc35,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3aa31799e916111702999eacb3f3662d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3aa6747725bcb21dc482463a7d4135cd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3aafadca23e506677cde219a19f13b3f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3ade76dbff0f4d7d97314f10cf425639,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3ae8b4ca5b666e960072c47d74a57cd7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3b37029d010c17d09b6c1765b8379343,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3b3865fdd643a2236e466f863214f5bf,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3b43d63b814e97782b7f3d7dbfff5d4b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3b785aa8356e718521155e2c1a53d600,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3b91e68e4070898bc6c0806f52273db4,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:3b96e371e3a36abafd269fb408dc0d45,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3b9fd8db6d102f7e2908b03d15dd12d0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3bb86d75b63a0ea0a9749eac954bb8d2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3bba28710440c071fb342a3c570f39a8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3bccb1cc75986c53de18d0ae2ef8e610,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:3bf0c81050a228b57b8b5a4eb838e451,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3c0b23f7c17ce28c3a207c7bf3dda0de,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3c13296ebf0f595955b09a61764d2960,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:3c6e32225b7a497228e13545248d97d6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3c6fbf275e9495e5154fa90d33c1548a,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:3caf53bcb8056e9b228c27a8896ea8e8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3caf5c05e1707581b249ae462a44c137,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3cf1ec7bbce30624c841ac594b733026,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3cf980aeac98c6d1a80427afad987e58,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3d320880bc8441668a71561b45836179,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3d3c8532d6ce4dbca7ecc9aba23dc90b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3d3e41983cc49c6835eec74e17c0d9e7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3dad9fd487f9fe926c90e99cab9fd614,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3e273db0ef1f6f682862f9f36afb7dbc,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3e634a2a9c3880dbcc07af1400492225,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3e6a4813274eed0fef5ed7b0774ab8d0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3e81b1c2a8a2f75f87a8699fa9d88e6d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:3ed7ff39ead5715fda9877b6d05a1cf1,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3f014140728557be710e09fc99c12021,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3f49229d2210abab412fd852faf47cb8,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:3f84da18225f2dcca7af5dcef5de2f79,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3f8cf80adaac036f91baa35a7f3742fd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3fb25ba8b4b0fc52436691f927c02568,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3fc03b82da5bfb61299ae1e1e565f271,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:3fe859d8f49f42fdffab45a9c85e100d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4080203ac52a42600218cfeaf481e60a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:409088493020d823ec4eb19d88502dcd,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:40f51142235072e317be4daf9e06cb43,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:411ca2b8d6f86eaa7605b252aee8c474,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:412eb45a275c84c6ea4f476b19f0f412,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:41462f6ad90fed3174bb7384c6d14f71,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:414e89473484f779aa1c9dd16469e163,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:415dfd2982777ecdfc9399a9939cdfcb,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:419245b99130636689760e5b04d004cf,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:41ae60dedbc97493d989596fcb308bd7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:42cd55b652e76eae7f96e10b5c06c5dd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:42d345c58b72a629332492cdd2b28c7c,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:43328d8f66abb60d2090edbfdaafa41f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:43597f1649008ed18efc950c5f11d799,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:43c6e6412060d02bf283e070bcbaf5d2,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:43c7b511dabbda4f9894c4f01f559fc4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4426f84d99dc0ff16010e3f8a743d6a7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:44aa1ab3487fff09766146b4f9687815,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:44ac6d43a97f4d5bad2be16c9d6ec18b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:44bdbc63009fce9a629b336c630d51f5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4502a2e136f42e36387fe1bab85b9444,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:453148ea986b1769b6cf54199d9cbc93,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:454176dcda55a856482aba5e855ffd55,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4549b5b83b46cb284da59a9a2b0b8315,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:459d7aefa1a98f11caec52c6fb03070a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:45c15d5e959ec2951bf7ef7efb3cb26f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:45eca4f9126cb166cbfc441e16fc838c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:45fbdfec67d93775282df77aa84a1f23,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4687e77315e9faa6b28693eed09c358f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:469d3ba01eba9a083d1b3cad9360bb5e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:46d89d5a0e96a6ba9c871976c00de7fe,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:46f19a1e7be6b1e9f17e91afeff5fe7f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:46f75db2bfca28104a610984172f1d16,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:472447e20805c29ff8f22d78ff2b7eac,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4782657215b1fab9c1754ad143cc35bc,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:47fbdbb8b5c27de23db3bc3cbe0b1595,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:48a17d19ad3a06fb125d24086e4e8be1,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:48ae08e6c89eae578fad1b8ec456161f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:48afc06367cbde1256a9cb734452749b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:492851549cab6f377e0bbec263ee72d5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4941b2198faa635e57aa60f44a28c13b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:49456688b5c9d66e414122fcd6ad59ec,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:497459c5b9eeaa02217ddd109bf72429,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:49ab8b4f68df605f41b07ade29ac1b22,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:49e20efe689a50b797f993f41eaf4069,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4a350b128dea39f12b985eb7fea56eb2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4a4688732c4c0d01191c214ccda53f1a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4a891e9bd990dbf654b0e77f637dbb8d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4ad49fdd64a3bb4a0589371a65c2766c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4aecfa02fcbbe34e1c59ab4bb3656533,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4b1f7687c7da9df9fcee50d6a470f7a6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4b28bc1f5c6f73c09cfa6ccb6eb90e63,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4b2accf413a85603360342b69df8bce5,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4b5e8c4fe00adae4e59033c31cad9612,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4b6254dd41023998dc9e70ad1f1ee6a7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4b63774788f75db8be2139424440aa7c,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4bc9407ac0bde4bd4f9511a13c8a4405,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4be06bdb36ec042e8b9ece675c7360ff,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4c6536279796cad3dd273e946edb5722,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4c68d9371477d7ff77a9e7c688934784,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4c7b6b1c8c52f88805a9b9699a580f0a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4c8908f5c46ce396e1a7a30cc5153fd4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4c8bc7dea493ce099afbed4dc69e9697,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4c97a38dab6cb57a3d3338a28d25ef30,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4c9aa85c7e4e064320f695a9f11ba796,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4ca91da29ef3662ebce1668aa3326591,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4cd7c70a47a887bad662f0cd47037e09,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4d109377c07024d1d03cef9261ee5509,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4d3a5fe90a6b4c84d9f128f3ebe06572,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4e2c666eba19b6fccf54bb573663678d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4e38e77ece63bc7c32962111da90caf3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4e5bc78ce3cb2c51ba1ff33cbb4b9bdc,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4e7a2ed01a4afdfee15f1be3624b9306,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4e9b8d20bae2388908c1ada5ccdf780b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4ea2fce88626de4184e1b20703c26fa8,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4f15cbd9e0078c1ff838b08d51c617fa,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4f2cb7b62cfd7f2c87ba4854bb1ab6cb,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4f96ce45f6a4735a6ba0c16c0c4e2c1a,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:4fb9096f200a5b24383fa49f4b6107eb,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:4fea4c336801ed472d725d43155abcea,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:505789b7930dd83a814a095d80bc7679,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:50aae216850bb3bb0d317c58912d8350,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:50d7ae7a233722f338f9fa7981d759cf,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:50d908056fafb27af3a923cffcd9f3af,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:50e1e55170f18134072a0eb8c657415e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:516f44693ff01e602f600c4ecc25731d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:518b481309e1aba3e1d65b90e1acb1b0,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:518bbc1ca4c93370281b64317ade3329,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:519e55545fc860ab5d7d69a44b704bd3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:51beb1cb7ea1aa98005c44bb85bbdfb5,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:51d96294e414e89f95aa8991b3cb4996,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:521a20c202c5bd73d57105da85efcf90,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:52466be1c5ddbccf02f223d01faedcaa,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:52e619c76f66799bbed74155f7a92e7e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:53247b99117567521a949d8026e735b4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:532aabd457907bc9cafb71b245c51648,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5366047cc001fb8df4c1eeccc2e9f1a7,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:53f9607983cb9741b121cb332d763eaf,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:541353801f1ac7e312ab385edc6c1415,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:54225e32784c43664f0e0e024478b8a2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:54251798d07ab8d70c55d3736987af7e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:54735e055994f6f8d819b0549e09d5f4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:547a20abd78a48e01afbe4abf5237daf,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5480e2e799160ddae094ea91f8ba22cd,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:549d843f80caf8d969d7e424eed6b45d,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:54a54ee926434baf59ebb5468e5755b9,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:554a616b75efa5d6ce55efd75d7a1116,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5569eedad8bad6234c0b9a69d622d298,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5632fbf7c50a00a83de871d29b149ca8,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5633f14622501fc1684338158d7de158,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5687e096fba5d4a18ac04f6dedafb866,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:56ac0ebacb1fde2ee7114dfb7c3f7ac6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:56d1f8d85bd80248cda5b86e5759d401,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:56e75ceb99640ce2deb0a19562064966,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:57126bee91914def1e5cbef7adf8da10,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5782f2fc2d094ab03e36f4a78ae8b44a,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:57ff94bfd51d7fa2560a0fe189051c62,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:582eb332edbe958c16eb5910db68dc3f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:586cf1aebf12275bf02b184775ff5c6d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:58fa69af60a88e67788bffd4954c6f25,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:591c36985f0ac101a502d0680b560fca,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5936d2bf8a9b9390889365bcb6bb03c3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5949e01c6a910cd2f20877ebb298f46e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:59797244c7fbfa68f914dfe5c40e297c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:597f502ad1269c1c2a80fbc267033d86,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:598aa4d62f47e9263cd437c0a043dd3b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:59a8d77a2a1c958a16121b1f6757b813,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:59c7d9247128d6293a77e6e39edd2fc9,FALSE,TRUE,TRUE
alien_species_cyprus:taxon:59dc373c45d9560561950d5b46d40c74,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:59f8f5ea347237fbc2ef60cb2d707f03,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5a6624fff8c22ddd9c2bb2c975c5166f,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5a79690915c14488fe0d913145d2be96,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5a9f07447c9ce869f7d5310bb3969c90,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5b3c768ba6af143992c01773451f5ad4,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5b3e7091f1cda21582754e2ffdbded4a,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5b8cf2589092a6c7c9eb5c914fd34c7c,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5ba33fd0c105b8a8979325639515ce8d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5bba3077f221f735c8fec93c0e22ecc6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5c0f6a84c6f8a9f9133662f62404fcbb,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5c16a46d3551fe431fe210eced5065e3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5c30bf0f8638589de52039e886902c87,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5c36d9a74f2c556e2f0205946585d127,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5c6997886be8fda83334f7c99ebb4c0c,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5c6af4f82cb5d9285d783a674bfb8688,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5c7de63a88008344b7dd9fedfc037630,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5c8663aa82fbca272aeeb26c46de2d3b,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5c910f09f5ed2b6aac5afc9cdb206dc2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5c9331496fa91ec3e476de95bdb456eb,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5cd5f71939187b61eab22d4263b29f07,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5ce6e1d61cc895d4ec5d9c442aa5502e,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5d01b67b8a1ad080dea3bd8102c6140f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5d0ac9c3f74dac3b7b53909a1ba3eaaf,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5d20b198bf71eea1ff957cdcf000f9c9,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5d2f2e58c5348ca3f16eba52f886f6a2,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5da03e50d4031a3c57ebdea8233a0537,TRUE,FALSE,FALSE
alien_species_cyprus:taxon:5dfc249780697acb7fa626a507c6c722,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5eb608ed5bb6b3941dc0474c6b02bf98,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5ef6d145d8aff547782a8c037c3a2272,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5f048198aab67ac2678359d4adf82c3f,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5f6243cefeb6e198215d32155168e30d,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5f959bad5eed9eeb1fbd7fdd2cb7b3f6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5f9bda159dfe02ba8cc5d01fe7bd1326,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:5fe08ac41c348f323f10665ff64926b3,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:600d5b53f98ccb51c72e7125540071d6,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:609e61575713a09c4635434382ab9167,FALSE,FALSE,TRUE
alien_species_cyprus:taxon:60cd84f04f5733dbc836faf1aa9b0181,FALSE,FALSE,TRUE
